28.89,37.56,0.707395
32.24,40.63,0.880746
37.99,46.99,0.864680
43.37,50.74,0.288415
47.74,50.68,-0.328340
50.51,48.00,-1.277950
45.88,40.12,-2.343782
42.29,36.80,-2.380853
39.14,34.13,-2.404415
33.90,29.54,-2.514728
32.45,28.82,-2.805096
28.45,28.92,2.786585
26.49,34.86,1.022857
27.23,35.80,0.867378
