515.804991,3.74,0.078,0.865,44.813,49.067,-2.98595,8.378853,47.243344,2671184.34,1232917.82,0.514,1.603958,-0.9145,0.06502,-0.06821
516.805555,3.908,0.441,0.807,40.619,48.358,-2.84195,8.378849,47.243353,2671184.03,1232918.81,0.617,1.452114,-0.00373,-0.45991,-0.03464
517.805807,2.765,2.476,0.748,37.06,46.196,-2.30366,8.378842,47.243362,2671183.49,1232919.81,0.72,6.133087,-0.80898,-0.61606,-0.03944
518.805814,-0.001,0.002,0.057,38.609,42.975,-1.31436,8.378806,47.243346,2671180.78,1232918.0,0.875,6.044075,0.41675,0.09113,0.01812
519.806147,-0.001,-0.002,0.068,38.573,43.198,-1.34673,8.378798,47.243348,2671180.17,1232918.21,0.875,5.965535,0.00213,0.00799,-0.0032
520.806272,-0.001,-0.002,0.07,38.136,43.073,-1.32616,8.378793,47.243349,2671179.79,1232918.32,0.875,5.895722,0.0048,0.01279,-0.00586
521.806378,-0.002,-0.004,0.073,38.27,43.146,-1.33579,8.378792,47.24335,2671179.72,1232918.43,0.772,5.340708,0.02611,0.02078,0.00586
522.807244,0.002,-0.004,0.067,38.309,43.237,-1.32658,8.378791,47.243352,2671179.64,1232918.65,0.772,5.422738,-0.00853,0.01972,-5.3E-4
523.807906,0.001,0.002,0.065,38.124,43.115,-1.32797,8.378789,47.243352,2671179.49,1232918.65,0.669,5.443682,0.0032,0.01386,-0.00533
524.808179,-0.001,-0.002,0.067,38.132,43.053,-1.32455,8.378786,47.243353,2671179.26,1232918.76,0.669,5.422738,0.00853,0.01705,-0.00426
525.808312,0.004,0.004,0.064,38.467,43.062,-1.32611,8.378786,47.243354,2671179.26,1232918.87,0.617,5.452409,0.0048,0.01386,-0.0032
526.808645,0.0,-0.004,0.065,39.475,44.241,-1.32285,8.378784,47.243357,2671179.1,1232919.2,0.617,5.457645,-0.00213,0.01332,-0.00373
527.808739,-0.003,0.002,0.065,39.604,44.021,-1.35177,8.378785,47.24336,2671179.17,1232919.53,0.566,5.59029,0.0032,0.01172,-0.0048
528.809757,-0.003,0.002,0.065,39.452,44.327,-1.32302,8.378785,47.243364,2671179.17,1232919.98,0.566,5.665339,0.00107,0.01172,0.0048
529.810309,0.003,-0.006,0.061,39.624,44.094,-1.33007,8.378787,47.243367,2671179.31,1232920.31,0.514,5.825909,0.00373,0.01172,0.00107
530.810348,-0.001,-0.002,0.063,38.645,43.153,-1.31804,8.37879,47.243369,2671179.54,1232920.54,0.514,5.991715,0.00213,0.01545,-0.00426
531.810461,0.0,-0.004,0.068,38.605,43.065,-1.3164,8.378792,47.243371,2671179.69,1232920.76,0.463,6.161012,0.0064,0.01226,-0.00373
532.810541,-0.001,-0.002,0.067,38.762,43.287,-1.31123,8.378793,47.243374,2671179.76,1232921.1,0.463,6.251769,0.0032,0.01332,-0.00213
533.810544,0.0,0.0,0.063,38.471,43.355,-1.32055,8.378795,47.243375,2671179.91,1232921.21,0.463,6.270968,0.0048,0.01332,-0.00586
534.810763,0.0,0.0,0.072,38.6,42.99,-1.31683,8.378795,47.243371,2671179.91,1232920.76,0.0,6.270968,0.00373,0.01332,-0.0048
535.810907,-0.001,-0.002,0.071,38.452,43.031,-1.32469,8.378795,47.243366,2671179.92,1232920.21,0.0,6.270968,0.01172,0.01013,-0.00266
536.812094,0.0,0.0,0.072,38.471,43.333,-1.32715,8.378796,47.243362,2671180.0,1232919.76,0.0,6.270968,0.00799,0.01599,-0.00266
537.81276,0.001,0.002,0.07,38.593,43.194,-1.33861,8.378799,47.243364,2671180.23,1232919.99,0.0,6.270968,0.00266,0.01279,-0.00426
538.812938,-0.003,0.006,0.07,38.403,43.114,-1.33386,8.378801,47.243367,2671180.37,1232920.33,0.0,6.270968,-0.02078,0.0,-0.00586
539.813074,0.0,0.0,0.072,38.15,43.084,-1.31952,8.378801,47.24337,2671180.37,1232920.66,0.0,6.270968,0.0,0.01332,0.0
540.81318,-0.001,-0.002,0.067,38.427,43.059,-1.31093,8.378804,47.243372,2671180.6,1232920.88,0.0,6.270968,0.0,0.01439,-0.0016
541.81322,0.003,0.006,0.073,38.611,43.143,-1.33888,8.378774,47.243386,2671178.31,1232922.41,0.0,6.270968,-0.00107,0.01972,0.01119
542.813356,-0.001,-0.002,0.075,38.179,43.11,-1.32161,8.378775,47.24339,2671178.38,1232922.86,0.0,6.270968,0.00373,0.01439,-0.00426
