0.002856,0,0.07903564453125,9.742939453125,-0.7041357421875001,25.761764705882353,0.00479632466196915,0.014921898948348467,-0.0026646248122050836,0.0,0.0
1.009931,1.007538,0.07424560546875,9.649533691406251,-0.74006103515625,25.75,-5.329249624410167E-4,0.014921898948348467,-0.0063950995492922,0.0,0.0
2.021177,2.017076,0.1293310546875,9.716594238281251,-0.641865234375,25.8,0.0037304747370871167,0.0159877488732305,-0.0058621745868511835,0.0,0.0
3.034619,3.026614,0.05987548828125,9.7860498046875,-0.6251000976562501,25.791176470588233,0.00159877488732305,0.01119142421126135,-0.005329249624410167,0.0,0.0
4.044804,4.04115,0.09819580078125001,9.71419921875,-0.62031005859375,25.79705882352941,0.0037304747370871167,0.015454823910789483,-0.005329249624410167,0.0,0.0
5.058928,5.056685,0.067060546875,9.776469726562501,-0.6466552734375001,25.77058823529412,0.0010658499248820334,0.01438897398590745,-0.006928024511733217,0.0,0.0
6.083283,6.067223,0.1149609375,9.6902490234375,-0.57240966796875,25.75294117647059,0.0031975497746461,0.0127901990985844,-0.0037304747370871167,0.0,0.0
7.086828,7.084758,0.08382568359375,9.6710888671875,-0.5700146484375,25.80294117647059,0.00479632466196915,0.013856049023466434,-0.0063950995492922,0.0,0.0
8.091683,8.0883,0.09340576171875001,9.754914550781251,-0.5891748046875,25.794117647058826,0.0058621745868511835,0.012257274136143383,-0.005329249624410167,0.0,-0.05
9.097034,9.093841,0.08861572265625,9.747729492187501,-0.67060546875,25.82941176470588,0.0037304747370871167,0.015454823910789483,-0.0058621745868511835,0.0,-0.03333333333333333
10.101503,10.099382,0.05987548828125,9.66390380859375,-0.5700146484375,25.844117647058823,0.0010658499248820334,0.017053598798112534,-0.0037304747370871167,0.0,0.016666666666666666
11.108907,11.104923,0.09819580078125001,9.70701416015625,-0.51971923828125,25.85,0.0037304747370871167,0.013856049023466434,-0.0063950995492922,0.0,-0.05
12.115161,12.112463,0.13651611328125002,9.8483203125,-0.5843847656250001,25.864705882352943,0.0058621745868511835,0.013323124061025418,-0.005329249624410167,0.0,0.016666666666666666
13.120767,13.119004,0.10777587890625001,9.84113525390625,-0.622705078125,25.858823529411765,0.0026646248122050836,0.0127901990985844,-0.0026646248122050836,0.0,0.016666666666666666
14.128091,14.125545,0.11735595703125,9.74533447265625,-0.49576904296875,25.826470588235296,0.0026646248122050836,0.013856049023466434,-0.0031975497746461,0.0,-0.03333333333333333
15.139226,15.137083,0.1197509765625,9.72617431640625,-0.6370751953125,25.891176470588235,0.0058621745868511835,0.0127901990985844,-0.0063950995492922,0.0,0.0
16.142353,16.140626,0.06945556640625,9.78365478515625,-0.6562353515625,25.870588235294118,0.0063950995492922,0.013856049023466434,-0.005329249624410167,0.03333333333333333,-0.03333333333333333
17.159216,17.158162,0.09101074218750001,9.836345214843751,-0.63228515625,25.885294117647057,0.0031975497746461,0.012257274136143383,-0.0063950995492922,0.0,0.016666666666666666
