37.700,45.500,0.9685856357803287
41.782577014688144,50.09412847049054,0.9315200939357493
44.94955062373079,53.883659751839325,0.9063729215372487
48.43501262843859,57.45738419760958,0.7341483408498917
53.395848039961564,59.66109290283145,-0.038985156518015276
57.600,55.000,-1.3503597892264125
54.333,51.000,-2.3734064086213644
51.762,48.708,-2.547171413995966
47.731143954132975,44.58513108971928,-2.1964409519153962
45.349609383747826,40.6041165086994,-2.0314847725936453
41.50860010871635,36.44940494551198,-2.5832513597887936
35.700,38.833,1.850551652387053
