36.6628,30.8320,-2.3562
29.4756,30.4843,2.3562
28.6138,36.1605,1.0472
31.6712,39.7314,0.7854
37.4315,43.0666,-0.2618
40.7424,41.6249,-0.7854
41.9953,36.8046,-1.8326
