37.5202,45.8834,0.7854
40.2959,48.6233,0.7854
42.8577,51.2485,0.7854
46.0955,53.3685,0.0000
49.2808,52.0005,-0.7854
51.4937,48.6670,-1.5708
50.4464,44.8640,-2.3562
45.3675,42.5831,-2.3562
42.2688,38.7401,-2.0944
40.6109,35.0877,-2.3562
37.5278,32.2817,-2.3562
33.6131,29.0404,-2.8798
29.9506,28.4590,2.6180
27.3218,30.7851,2.0944
26.7355,34.1177,1.3090
29.1208,37.5471,0.7854
32.0878,40.4726,0.7854
34.6714,42.9796,0.7854
